"M","valence","par","item","study","TSlength","scale","MpD","pop","retro","TSlength_c","MpD_c"
0,0,48,7,1,100,1,6,0,0,-0.856287425149702,0.185714285714286
0,0,48,8,1,100,1,6,0,0,-0.856287425149702,0.185714285714286
0,1,49,1,1,190,1,6,0,0,89.1437125748503,0.185714285714286
0,1,49,2,1,190,1,6,0,0,89.1437125748503,0.185714285714286
0,1,49,3,1,190,1,6,0,0,89.1437125748503,0.185714285714286
0,1,49,4,1,190,1,6,0,0,89.1437125748503,0.185714285714286
1,0,49,5,1,190,1,6,0,0,89.1437125748503,0.185714285714286
0,0,49,6,1,190,1,6,0,0,89.1437125748503,0.185714285714286
0,0,49,7,1,190,1,6,0,0,89.1437125748503,0.185714285714286
1,0,49,8,1,190,1,6,0,0,89.1437125748503,0.185714285714286
0,1,50,1,1,126,1,6,0,0,25.1437125748503,0.185714285714286
0,1,50,2,1,126,1,6,0,0,25.1437125748503,0.185714285714286
0,1,50,3,1,126,1,6,0,0,25.1437125748503,0.185714285714286
0,1,50,4,1,126,1,6,0,0,25.1437125748503,0.185714285714286
0,0,50,5,1,126,1,6,0,0,25.1437125748503,0.185714285714286
0,0,50,6,1,126,1,6,0,0,25.1437125748503,0.185714285714286
0,0,50,7,1,126,1,6,0,0,25.1437125748503,0.185714285714286
0,0,50,8,1,126,1,6,0,0,25.1437125748503,0.185714285714286
1,1,51,1,1,207,1,6,0,0,106.14371257485,0.185714285714286
1,1,51,2,1,207,1,6,0,0,106.14371257485,0.185714285714286
1,1,51,3,1,207,1,6,0,0,106.14371257485,0.185714285714286
1,1,51,4,1,207,1,6,0,0,106.14371257485,0.185714285714286
1,0,51,5,1,207,1,6,0,0,106.14371257485,0.185714285714286
1,0,51,6,1,207,1,6,0,0,106.14371257485,0.185714285714286
1,0,51,7,1,207,1,6,0,0,106.14371257485,0.185714285714286
1,0,51,8,1,207,1,6,0,0,106.14371257485,0.185714285714286
1,1,52,1,1,153,1,6,0,0,52.1437125748503,0.185714285714286
1,1,52,2,1,153,1,6,0,0,52.1437125748503,0.185714285714286
1,1,52,3,1,153,1,6,0,0,52.1437125748503,0.185714285714286
1,1,52,4,1,153,1,6,0,0,52.1437125748503,0.185714285714286
1,0,52,5,1,153,1,6,0,0,52.1437125748503,0.185714285714286
0,0,52,6,1,153,1,6,0,0,52.1437125748503,0.185714285714286
1,0,52,7,1,153,1,6,0,0,52.1437125748503,0.185714285714286
1,0,52,8,1,153,1,6,0,0,52.1437125748503,0.185714285714286
0,1,53,1,1,110,1,6,0,0,9.1437125748503,0.185714285714286
0,1,53,2,1,110,1,6,0,0,9.1437125748503,0.185714285714286
0,1,53,3,1,110,1,6,0,0,9.1437125748503,0.185714285714286
0,1,53,4,1,110,1,6,0,0,9.1437125748503,0.185714285714286
0,0,53,5,1,110,1,6,0,0,9.1437125748503,0.185714285714286
1,0,53,6,1,110,1,6,0,0,9.1437125748503,0.185714285714286
0,0,53,7,1,110,1,6,0,0,9.1437125748503,0.185714285714286
1,0,53,8,1,110,1,6,0,0,9.1437125748503,0.185714285714286
1,1,54,1,1,197,1,6,0,0,96.1437125748503,0.185714285714286
1,1,54,2,1,197,1,6,0,0,96.1437125748503,0.185714285714286
1,1,54,3,1,197,1,6,0,0,96.1437125748503,0.185714285714286
1,1,54,4,1,197,1,6,0,0,96.1437125748503,0.185714285714286
1,0,54,5,1,197,1,6,0,0,96.1437125748503,0.185714285714286
0,0,54,6,1,197,1,6,0,0,96.1437125748503,0.185714285714286
1,0,54,7,1,197,1,6,0,0,96.1437125748503,0.185714285714286
1,0,54,8,1,197,1,6,0,0,96.1437125748503,0.185714285714286
0,1,55,1,1,198,1,6,0,0,97.1437125748503,0.185714285714286
0,1,55,2,1,198,1,6,0,0,97.1437125748503,0.185714285714286
0,1,55,3,1,198,1,6,0,0,97.1437125748503,0.185714285714286
0,1,55,4,1,198,1,6,0,0,97.1437125748503,0.185714285714286
0,0,55,5,1,198,1,6,0,0,97.1437125748503,0.185714285714286
0,0,55,6,1,198,1,6,0,0,97.1437125748503,0.185714285714286
1,0,55,7,1,198,1,6,0,0,97.1437125748503,0.185714285714286
0,0,55,8,1,198,1,6,0,0,97.1437125748503,0.185714285714286
0,1,56,1,1,172,1,6,0,0,71.1437125748503,0.185714285714286
0,1,56,2,1,172,1,6,0,0,71.1437125748503,0.185714285714286
0,1,56,3,1,172,1,6,0,0,71.1437125748503,0.185714285714286
0,1,56,4,1,172,1,6,0,0,71.1437125748503,0.185714285714286
0,0,56,5,1,172,1,6,0,0,71.1437125748503,0.185714285714286
1,0,56,6,1,172,1,6,0,0,71.1437125748503,0.185714285714286
0,0,56,7,1,172,1,6,0,0,71.1437125748503,0.185714285714286
0,0,56,8,1,172,1,6,0,0,71.1437125748503,0.185714285714286
1,1,57,1,1,166,1,6,0,0,65.1437125748503,0.185714285714286
1,1,57,2,1,166,1,6,0,0,65.1437125748503,0.185714285714286
1,1,57,3,1,166,1,6,0,0,65.1437125748503,0.185714285714286
0,1,57,4,1,166,1,6,0,0,65.1437125748503,0.185714285714286
1,0,57,5,1,166,1,6,0,0,65.1437125748503,0.185714285714286
1,0,57,6,1,166,1,6,0,0,65.1437125748503,0.185714285714286
1,0,57,7,1,166,1,6,0,0,65.1437125748503,0.185714285714286
1,0,57,8,1,166,1,6,0,0,65.1437125748503,0.185714285714286
1,1,58,1,1,105,1,6,0,0,4.1437125748503,0.185714285714286
1,1,58,2,1,105,1,6,0,0,4.1437125748503,0.185714285714286
1,1,58,3,1,105,1,6,0,0,4.1437125748503,0.185714285714286
1,1,58,4,1,105,1,6,0,0,4.1437125748503,0.185714285714286
1,0,58,5,1,105,1,6,0,0,4.1437125748503,0.185714285714286
1,0,58,6,1,105,1,6,0,0,4.1437125748503,0.185714285714286
1,0,58,7,1,105,1,6,0,0,4.1437125748503,0.185714285714286
1,0,58,8,1,105,1,6,0,0,4.1437125748503,0.185714285714286
1,1,59,1,1,184,1,6,0,0,83.1437125748503,0.185714285714286
1,1,59,2,1,184,1,6,0,0,83.1437125748503,0.185714285714286
1,1,59,3,1,184,1,6,0,0,83.1437125748503,0.185714285714286
1,1,59,4,1,184,1,6,0,0,83.1437125748503,0.185714285714286
1,0,59,5,1,184,1,6,0,0,83.1437125748503,0.185714285714286
1,0,59,6,1,184,1,6,0,0,83.1437125748503,0.185714285714286
1,0,59,7,1,184,1,6,0,0,83.1437125748503,0.185714285714286
1,0,59,8,1,184,1,6,0,0,83.1437125748503,0.185714285714286
1,1,60,1,1,196,1,6,0,0,95.1437125748503,0.185714285714286
1,1,60,2,1,196,1,6,0,0,95.1437125748503,0.185714285714286
1,1,60,3,1,196,1,6,0,0,95.1437125748503,0.185714285714286
1,1,60,4,1,196,1,6,0,0,95.1437125748503,0.185714285714286
0,0,60,5,1,196,1,6,0,0,95.1437125748503,0.185714285714286
1,0,60,6,1,196,1,6,0,0,95.1437125748503,0.185714285714286
0,0,60,7,1,196,1,6,0,0,95.1437125748503,0.185714285714286
0,0,60,8,1,196,1,6,0,0,95.1437125748503,0.185714285714286
1,1,61,1,1,197,1,6,0,0,96.1437125748503,0.185714285714286
1,1,61,2,1,197,1,6,0,0,96.1437125748503,0.185714285714286
1,1,61,3,1,197,1,6,0,0,96.1437125748503,0.185714285714286
1,1,61,4,1,197,1,6,0,0,96.1437125748503,0.185714285714286
1,0,61,5,1,197,1,6,0,0,96.1437125748503,0.185714285714286
1,0,61,6,1,197,1,6,0,0,96.1437125748503,0.185714285714286
1,0,61,7,1,197,1,6,0,0,96.1437125748503,0.185714285714286
1,0,61,8,1,197,1,6,0,0,96.1437125748503,0.185714285714286
1,1,62,1,1,192,1,6,0,0,91.1437125748503,0.185714285714286
1,1,62,2,1,192,1,6,0,0,91.1437125748503,0.185714285714286
1,1,62,3,1,192,1,6,0,0,91.1437125748503,0.185714285714286
1,1,62,4,1,192,1,6,0,0,91.1437125748503,0.185714285714286
1,0,62,5,1,192,1,6,0,0,91.1437125748503,0.185714285714286
1,0,62,6,1,192,1,6,0,0,91.1437125748503,0.185714285714286
1,0,62,7,1,192,1,6,0,0,91.1437125748503,0.185714285714286
1,0,62,8,1,192,1,6,0,0,91.1437125748503,0.185714285714286
1,1,63,1,1,194,1,6,0,0,93.1437125748503,0.185714285714286
0,1,63,2,1,194,1,6,0,0,93.1437125748503,0.185714285714286
1,1,63,3,1,194,1,6,0,0,93.1437125748503,0.185714285714286
0,1,63,4,1,194,1,6,0,0,93.1437125748503,0.185714285714286
0,0,63,5,1,194,1,6,0,0,93.1437125748503,0.185714285714286
0,0,63,6,1,194,1,6,0,0,93.1437125748503,0.185714285714286
0,0,63,7,1,194,1,6,0,0,93.1437125748503,0.185714285714286
0,0,63,8,1,194,1,6,0,0,93.1437125748503,0.185714285714286
0,1,64,1,1,163,1,6,0,0,62.1437125748503,0.185714285714286
1,1,64,2,1,163,1,6,0,0,62.1437125748503,0.185714285714286
1,1,64,3,1,163,1,6,0,0,62.1437125748503,0.185714285714286
0,1,64,4,1,163,1,6,0,0,62.1437125748503,0.185714285714286
1,0,64,5,1,163,1,6,0,0,62.1437125748503,0.185714285714286
1,0,64,6,1,163,1,6,0,0,62.1437125748503,0.185714285714286
0,0,64,7,1,163,1,6,0,0,62.1437125748503,0.185714285714286
1,0,64,8,1,163,1,6,0,0,62.1437125748503,0.185714285714286
1,1,65,1,1,223,1,6,0,0,122.14371257485,0.185714285714286
1,1,65,2,1,223,1,6,0,0,122.14371257485,0.185714285714286
0,1,65,3,1,223,1,6,0,0,122.14371257485,0.185714285714286
1,1,65,4,1,223,1,6,0,0,122.14371257485,0.185714285714286
1,0,65,5,1,223,1,6,0,0,122.14371257485,0.185714285714286
1,0,65,6,1,223,1,6,0,0,122.14371257485,0.185714285714286
1,0,65,7,1,223,1,6,0,0,122.14371257485,0.185714285714286
1,0,65,8,1,223,1,6,0,0,122.14371257485,0.185714285714286
1,1,66,1,1,215,1,6,0,0,114.14371257485,0.185714285714286
1,1,66,2,1,215,1,6,0,0,114.14371257485,0.185714285714286
1,1,66,3,1,215,1,6,0,0,114.14371257485,0.185714285714286
1,1,66,4,1,215,1,6,0,0,114.14371257485,0.185714285714286
1,0,66,5,1,215,1,6,0,0,114.14371257485,0.185714285714286
1,0,66,6,1,215,1,6,0,0,114.14371257485,0.185714285714286
1,0,66,7,1,215,1,6,0,0,114.14371257485,0.185714285714286
1,0,66,8,1,215,1,6,0,0,114.14371257485,0.185714285714286
0,1,67,1,1,220,1,6,0,0,119.14371257485,0.185714285714286
0,1,67,2,1,220,1,6,0,0,119.14371257485,0.185714285714286
1,1,67,3,1,220,1,6,0,0,119.14371257485,0.185714285714286
1,1,67,4,1,220,1,6,0,0,119.14371257485,0.185714285714286
1,0,67,5,1,220,1,6,0,0,119.14371257485,0.185714285714286
0,0,67,6,1,220,1,6,0,0,119.14371257485,0.185714285714286
0,0,67,7,1,220,1,6,0,0,119.14371257485,0.185714285714286
0,0,67,8,1,220,1,6,0,0,119.14371257485,0.185714285714286
0,1,68,1,1,218,1,6,0,0,117.14371257485,0.185714285714286
1,1,68,2,1,218,1,6,0,0,117.14371257485,0.185714285714286
1,1,68,3,1,218,1,6,0,0,117.14371257485,0.185714285714286
0,1,68,4,1,218,1,6,0,0,117.14371257485,0.185714285714286
0,0,68,5,1,218,1,6,0,0,117.14371257485,0.185714285714286
1,0,68,6,1,218,1,6,0,0,117.14371257485,0.185714285714286
0,0,68,7,1,218,1,6,0,0,117.14371257485,0.185714285714286
0,0,68,8,1,218,1,6,0,0,117.14371257485,0.185714285714286
0,1,69,1,1,216,1,6,0,0,115.14371257485,0.185714285714286
0,1,69,2,1,216,1,6,0,0,115.14371257485,0.185714285714286
0,1,69,3,1,216,1,6,0,0,115.14371257485,0.185714285714286
1,1,69,4,1,216,1,6,0,0,115.14371257485,0.185714285714286
0,0,69,5,1,216,1,6,0,0,115.14371257485,0.185714285714286
0,0,69,6,1,216,1,6,0,0,115.14371257485,0.185714285714286
0,0,69,7,1,216,1,6,0,0,115.14371257485,0.185714285714286
0,0,69,8,1,216,1,6,0,0,115.14371257485,0.185714285714286
1,1,70,1,1,176,1,6,0,0,75.1437125748503,0.185714285714286
0,1,70,2,1,176,1,6,0,0,75.1437125748503,0.185714285714286
0,1,70,3,1,176,1,6,0,0,75.1437125748503,0.185714285714286
1,1,70,4,1,176,1,6,0,0,75.1437125748503,0.185714285714286
0,0,70,5,1,176,1,6,0,0,75.1437125748503,0.185714285714286
1,0,70,6,1,176,1,6,0,0,75.1437125748503,0.185714285714286
0,0,70,7,1,176,1,6,0,0,75.1437125748503,0.185714285714286
0,0,70,8,1,176,1,6,0,0,75.1437125748503,0.185714285714286
1,1,71,1,1,144,1,6,0,0,43.1437125748503,0.185714285714286
1,1,71,2,1,144,1,6,0,0,43.1437125748503,0.185714285714286
1,1,71,3,1,144,1,6,0,0,43.1437125748503,0.185714285714286
1,1,71,4,1,144,1,6,0,0,43.1437125748503,0.185714285714286
1,0,71,5,1,144,1,6,0,0,43.1437125748503,0.185714285714286
1,0,71,6,1,144,1,6,0,0,43.1437125748503,0.185714285714286
1,0,71,7,1,144,1,6,0,0,43.1437125748503,0.185714285714286
1,0,71,8,1,144,1,6,0,0,43.1437125748503,0.185714285714286
1,1,72,1,1,164,1,6,0,0,63.1437125748503,0.185714285714286
1,1,72,2,1,164,1,6,0,0,63.1437125748503,0.185714285714286
1,1,72,3,1,164,1,6,0,0,63.1437125748503,0.185714285714286
1,1,72,4,1,164,1,6,0,0,63.1437125748503,0.185714285714286
1,0,72,5,1,164,1,6,0,0,63.1437125748503,0.185714285714286
1,0,72,6,1,164,1,6,0,0,63.1437125748503,0.185714285714286
1,0,72,7,1,164,1,6,0,0,63.1437125748503,0.185714285714286
1,0,72,8,1,164,1,6,0,0,63.1437125748503,0.185714285714286
0,1,73,1,1,159,1,6,0,0,58.1437125748503,0.185714285714286
0,1,73,2,1,159,1,6,0,0,58.1437125748503,0.185714285714286
1,1,73,3,1,159,1,6,0,0,58.1437125748503,0.185714285714286
0,1,73,4,1,159,1,6,0,0,58.1437125748503,0.185714285714286
0,0,73,5,1,159,1,6,0,0,58.1437125748503,0.185714285714286
0,0,73,6,1,159,1,6,0,0,58.1437125748503,0.185714285714286
0,0,73,7,1,159,1,6,0,0,58.1437125748503,0.185714285714286
0,0,73,8,1,159,1,6,0,0,58.1437125748503,0.185714285714286
1,1,74,1,1,148,1,6,0,0,47.1437125748503,0.185714285714286
0,1,74,2,1,148,1,6,0,0,47.1437125748503,0.185714285714286
1,1,74,3,1,148,1,6,0,0,47.1437125748503,0.185714285714286
1,1,74,4,1,148,1,6,0,0,47.1437125748503,0.185714285714286
0,0,74,5,1,148,1,6,0,0,47.1437125748503,0.185714285714286
1,0,74,6,1,148,1,6,0,0,47.1437125748503,0.185714285714286
1,0,74,7,1,148,1,6,0,0,47.1437125748503,0.185714285714286
1,0,74,8,1,148,1,6,0,0,47.1437125748503,0.185714285714286
1,1,75,1,1,217,1,6,0,0,116.14371257485,0.185714285714286
0,1,75,2,1,217,1,6,0,0,116.14371257485,0.185714285714286
0,1,75,3,1,217,1,6,0,0,116.14371257485,0.185714285714286
1,1,75,4,1,217,1,6,0,0,116.14371257485,0.185714285714286
1,0,75,5,1,217,1,6,0,0,116.14371257485,0.185714285714286
1,0,75,6,1,217,1,6,0,0,116.14371257485,0.185714285714286
1,0,75,7,1,217,1,6,0,0,116.14371257485,0.185714285714286
1,0,75,8,1,217,1,6,0,0,116.14371257485,0.185714285714286
0,1,76,1,1,127,1,6,0,0,26.1437125748503,0.185714285714286
0,1,76,2,1,127,1,6,0,0,26.1437125748503,0.185714285714286
0,1,76,3,1,127,1,6,0,0,26.1437125748503,0.185714285714286
0,1,76,4,1,127,1,6,0,0,26.1437125748503,0.185714285714286
0,0,76,5,1,127,1,6,0,0,26.1437125748503,0.185714285714286
1,0,76,6,1,127,1,6,0,0,26.1437125748503,0.185714285714286
0,0,76,7,1,127,1,6,0,0,26.1437125748503,0.185714285714286
0,0,76,8,1,127,1,6,0,0,26.1437125748503,0.185714285714286
0,1,77,1,1,138,1,6,0,0,37.1437125748503,0.185714285714286
0,1,77,2,1,138,1,6,0,0,37.1437125748503,0.185714285714286
0,1,77,3,1,138,1,6,0,0,37.1437125748503,0.185714285714286
0,1,77,4,1,138,1,6,0,0,37.1437125748503,0.185714285714286
0,0,77,5,1,138,1,6,0,0,37.1437125748503,0.185714285714286
0,0,77,6,1,138,1,6,0,0,37.1437125748503,0.185714285714286
1,0,77,7,1,138,1,6,0,0,37.1437125748503,0.185714285714286
0,0,77,8,1,138,1,6,0,0,37.1437125748503,0.185714285714286
1,1,78,1,1,130,1,6,0,0,29.1437125748503,0.185714285714286
1,1,78,2,1,130,1,6,0,0,29.1437125748503,0.185714285714286
1,1,78,3,1,130,1,6,0,0,29.1437125748503,0.185714285714286
1,1,78,4,1,130,1,6,0,0,29.1437125748503,0.185714285714286
1,0,78,5,1,130,1,6,0,0,29.1437125748503,0.185714285714286
1,0,78,6,1,130,1,6,0,0,29.1437125748503,0.185714285714286
1,0,78,7,1,130,1,6,0,0,29.1437125748503,0.185714285714286
1,0,78,8,1,130,1,6,0,0,29.1437125748503,0.185714285714286
0,1,79,1,1,161,1,6,0,0,60.1437125748503,0.185714285714286
0,1,79,2,1,161,1,6,0,0,60.1437125748503,0.185714285714286
1,1,79,3,1,161,1,6,0,0,60.1437125748503,0.185714285714286
0,1,79,4,1,161,1,6,0,0,60.1437125748503,0.185714285714286
1,0,79,5,1,161,1,6,0,0,60.1437125748503,0.185714285714286
1,0,79,6,1,161,1,6,0,0,60.1437125748503,0.185714285714286
0,0,79,7,1,161,1,6,0,0,60.1437125748503,0.185714285714286
0,0,79,8,1,161,1,6,0,0,60.1437125748503,0.185714285714286
1,1,80,1,1,166,1,6,0,0,65.1437125748503,0.185714285714286
1,1,80,2,1,166,1,6,0,0,65.1437125748503,0.185714285714286
1,1,80,3,1,166,1,6,0,0,65.1437125748503,0.185714285714286
1,1,80,4,1,166,1,6,0,0,65.1437125748503,0.185714285714286
0,0,80,5,1,166,1,6,0,0,65.1437125748503,0.185714285714286
0,0,80,6,1,166,1,6,0,0,65.1437125748503,0.185714285714286
1,0,80,7,1,166,1,6,0,0,65.1437125748503,0.185714285714286
0,0,80,8,1,166,1,6,0,0,65.1437125748503,0.185714285714286
0,1,81,1,1,139,1,6,0,0,38.1437125748503,0.185714285714286
0,1,81,2,1,139,1,6,0,0,38.1437125748503,0.185714285714286
0,1,81,3,1,139,1,6,0,0,38.1437125748503,0.185714285714286
0,1,81,4,1,139,1,6,0,0,38.1437125748503,0.185714285714286
0,0,81,5,1,139,1,6,0,0,38.1437125748503,0.185714285714286
0,0,81,6,1,139,1,6,0,0,38.1437125748503,0.185714285714286
0,0,81,7,1,139,1,6,0,0,38.1437125748503,0.185714285714286
1,0,81,8,1,139,1,6,0,0,38.1437125748503,0.185714285714286
0,1,82,1,1,179,1,6,0,0,78.1437125748503,0.185714285714286
1,1,82,2,1,179,1,6,0,0,78.1437125748503,0.185714285714286
0,1,82,3,1,179,1,6,0,0,78.1437125748503,0.185714285714286
1,1,82,4,1,179,1,6,0,0,78.1437125748503,0.185714285714286
0,0,82,5,1,179,1,6,0,0,78.1437125748503,0.185714285714286
0,0,82,6,1,179,1,6,0,0,78.1437125748503,0.185714285714286
0,0,82,7,1,179,1,6,0,0,78.1437125748503,0.185714285714286
0,0,82,8,1,179,1,6,0,0,78.1437125748503,0.185714285714286
1,1,83,1,1,141,1,6,0,0,40.1437125748503,0.185714285714286
1,1,83,2,1,141,1,6,0,0,40.1437125748503,0.185714285714286
1,1,83,3,1,141,1,6,0,0,40.1437125748503,0.185714285714286
1,1,83,4,1,141,1,6,0,0,40.1437125748503,0.185714285714286
1,0,83,5,1,141,1,6,0,0,40.1437125748503,0.185714285714286
1,0,83,6,1,141,1,6,0,0,40.1437125748503,0.185714285714286
0,0,83,7,1,141,1,6,0,0,40.1437125748503,0.185714285714286
1,0,83,8,1,141,1,6,0,0,40.1437125748503,0.185714285714286
0,1,84,1,1,189,1,6,0,0,88.1437125748503,0.185714285714286
1,1,84,2,1,189,1,6,0,0,88.1437125748503,0.185714285714286
1,1,84,3,1,189,1,6,0,0,88.1437125748503,0.185714285714286
1,1,84,4,1,189,1,6,0,0,88.1437125748503,0.185714285714286
1,0,84,5,1,189,1,6,0,0,88.1437125748503,0.185714285714286
0,0,84,6,1,189,1,6,0,0,88.1437125748503,0.185714285714286
0,0,84,7,1,189,1,6,0,0,88.1437125748503,0.185714285714286
0,0,84,8,1,189,1,6,0,0,88.1437125748503,0.185714285714286
0,1,85,1,1,144,1,6,0,0,43.1437125748503,0.185714285714286
0,1,85,2,1,144,1,6,0,0,43.1437125748503,0.185714285714286
0,1,85,3,1,144,1,6,0,0,43.1437125748503,0.185714285714286
0,1,85,4,1,144,1,6,0,0,43.1437125748503,0.185714285714286
0,0,85,5,1,144,1,6,0,0,43.1437125748503,0.185714285714286
0,0,85,6,1,144,1,6,0,0,43.1437125748503,0.185714285714286
0,0,85,7,1,144,1,6,0,0,43.1437125748503,0.185714285714286
0,0,85,8,1,144,1,6,0,0,43.1437125748503,0.185714285714286
1,1,86,1,1,194,1,6,0,0,93.1437125748503,0.185714285714286
1,1,86,2,1,194,1,6,0,0,93.1437125748503,0.185714285714286
1,1,86,3,1,194,1,6,0,0,93.1437125748503,0.185714285714286
1,1,86,4,1,194,1,6,0,0,93.1437125748503,0.185714285714286
0,0,86,5,1,194,1,6,0,0,93.1437125748503,0.185714285714286
1,0,86,6,1,194,1,6,0,0,93.1437125748503,0.185714285714286
1,0,86,7,1,194,1,6,0,0,93.1437125748503,0.185714285714286
1,0,86,8,1,194,1,6,0,0,93.1437125748503,0.185714285714286
0,1,87,1,1,131,1,6,0,0,30.1437125748503,0.185714285714286
0,1,87,2,1,131,1,6,0,0,30.1437125748503,0.185714285714286
0,1,87,3,1,131,1,6,0,0,30.1437125748503,0.185714285714286
0,1,87,4,1,131,1,6,0,0,30.1437125748503,0.185714285714286
0,0,87,5,1,131,1,6,0,0,30.1437125748503,0.185714285714286
0,0,87,6,1,131,1,6,0,0,30.1437125748503,0.185714285714286
0,0,87,7,1,131,1,6,0,0,30.1437125748503,0.185714285714286
0,0,87,8,1,131,1,6,0,0,30.1437125748503,0.185714285714286
1,1,88,1,1,115,1,6,0,0,14.1437125748503,0.185714285714286
1,1,88,2,1,115,1,6,0,0,14.1437125748503,0.185714285714286
0,1,88,3,1,115,1,6,0,0,14.1437125748503,0.185714285714286
1,1,88,4,1,115,1,6,0,0,14.1437125748503,0.185714285714286
1,0,88,5,1,115,1,6,0,0,14.1437125748503,0.185714285714286
0,0,88,6,1,115,1,6,0,0,14.1437125748503,0.185714285714286
1,0,88,7,1,115,1,6,0,0,14.1437125748503,0.185714285714286
1,0,88,8,1,115,1,6,0,0,14.1437125748503,0.185714285714286
1,1,89,1,1,186,1,6,0,0,85.1437125748503,0.185714285714286
0,1,89,2,1,186,1,6,0,0,85.1437125748503,0.185714285714286
0,1,89,3,1,186,1,6,0,0,85.1437125748503,0.185714285714286
0,1,89,4,1,186,1,6,0,0,85.1437125748503,0.185714285714286
1,0,89,5,1,186,1,6,0,0,85.1437125748503,0.185714285714286
0,0,89,6,1,186,1,6,0,0,85.1437125748503,0.185714285714286
1,0,89,7,1,186,1,6,0,0,85.1437125748503,0.185714285714286
1,0,89,8,1,186,1,6,0,0,85.1437125748503,0.185714285714286
1,1,90,1,1,173,1,6,0,0,72.1437125748503,0.185714285714286
1,1,90,2,1,173,1,6,0,0,72.1437125748503,0.185714285714286
1,1,90,3,1,173,1,6,0,0,72.1437125748503,0.185714285714286
1,1,90,4,1,173,1,6,0,0,72.1437125748503,0.185714285714286
1,0,90,5,1,173,1,6,0,0,72.1437125748503,0.185714285714286
1,0,90,6,1,173,1,6,0,0,72.1437125748503,0.185714285714286
1,0,90,7,1,173,1,6,0,0,72.1437125748503,0.185714285714286
1,0,90,8,1,173,1,6,0,0,72.1437125748503,0.185714285714286
1,1,91,1,1,199,1,6,0,0,98.1437125748503,0.185714285714286
0,1,91,2,1,199,1,6,0,0,98.1437125748503,0.185714285714286
1,1,91,3,1,199,1,6,0,0,98.1437125748503,0.185714285714286
0,1,91,4,1,199,1,6,0,0,98.1437125748503,0.185714285714286
0,0,91,5,1,199,1,6,0,0,98.1437125748503,0.185714285714286
1,0,91,6,1,199,1,6,0,0,98.1437125748503,0.185714285714286
0,0,91,7,1,199,1,6,0,0,98.1437125748503,0.185714285714286
0,0,91,8,1,199,1,6,0,0,98.1437125748503,0.185714285714286
1,1,92,1,1,170,1,6,0,0,69.1437125748503,0.185714285714286
1,1,92,2,1,170,1,6,0,0,69.1437125748503,0.185714285714286
1,1,92,3,1,170,1,6,0,0,69.1437125748503,0.185714285714286
1,1,92,4,1,170,1,6,0,0,69.1437125748503,0.185714285714286
0,0,92,5,1,170,1,6,0,0,69.1437125748503,0.185714285714286
0,0,92,6,1,170,1,6,0,0,69.1437125748503,0.185714285714286
0,0,92,7,1,170,1,6,0,0,69.1437125748503,0.185714285714286
0,0,92,8,1,170,1,6,0,0,69.1437125748503,0.185714285714286
1,1,93,1,1,220,1,6,0,0,119.14371257485,0.185714285714286
1,1,93,2,1,220,1,6,0,0,119.14371257485,0.185714285714286
1,1,93,3,1,220,1,6,0,0,119.14371257485,0.185714285714286
1,1,93,4,1,220,1,6,0,0,119.14371257485,0.185714285714286
0,0,93,5,1,220,1,6,0,0,119.14371257485,0.185714285714286
0,0,93,6,1,220,1,6,0,0,119.14371257485,0.185714285714286
1,0,93,7,1,220,1,6,0,0,119.14371257485,0.185714285714286
1,0,93,8,1,220,1,6,0,0,119.14371257485,0.185714285714286
1,1,94,1,1,224,1,6,0,0,123.14371257485,0.185714285714286
0,1,94,2,1,224,1,6,0,0,123.14371257485,0.185714285714286
0,1,94,3,1,224,1,6,0,0,123.14371257485,0.185714285714286
0,1,94,4,1,224,1,6,0,0,123.14371257485,0.185714285714286
0,0,94,5,1,224,1,6,0,0,123.14371257485,0.185714285714286
1,0,94,6,1,224,1,6,0,0,123.14371257485,0.185714285714286
1,0,94,7,1,224,1,6,0,0,123.14371257485,0.185714285714286
0,0,94,8,1,224,1,6,0,0,123.14371257485,0.185714285714286
0,1,95,1,1,123,1,6,0,0,22.1437125748503,0.185714285714286
0,1,95,2,1,123,1,6,0,0,22.1437125748503,0.185714285714286
0,1,95,3,1,123,1,6,0,0,22.1437125748503,0.185714285714286
0,1,95,4,1,123,1,6,0,0,22.1437125748503,0.185714285714286
0,0,95,5,1,123,1,6,0,0,22.1437125748503,0.185714285714286
0,0,95,6,1,123,1,6,0,0,22.1437125748503,0.185714285714286
0,0,95,7,1,123,1,6,0,0,22.1437125748503,0.185714285714286
0,0,95,8,1,123,1,6,0,0,22.1437125748503,0.185714285714286
1,1,96,1,1,226,1,6,0,0,125.14371257485,0.185714285714286
1,1,96,2,1,226,1,6,0,0,125.14371257485,0.185714285714286
1,1,96,3,1,226,1,6,0,0,125.14371257485,0.185714285714286
1,1,96,4,1,226,1,6,0,0,125.14371257485,0.185714285714286
0,0,96,5,1,226,1,6,0,0,125.14371257485,0.185714285714286
0,0,96,6,1,226,1,6,0,0,125.14371257485,0.185714285714286
0,0,96,7,1,226,1,6,0,0,125.14371257485,0.185714285714286
0,0,96,8,1,226,1,6,0,0,125.14371257485,0.185714285714286
1,1,97,1,1,163,1,6,0,0,62.1437125748503,0.185714285714286
1,1,97,2,1,163,1,6,0,0,62.1437125748503,0.185714285714286
1,1,97,3,1,163,1,6,0,0,62.1437125748503,0.185714285714286
